id,body,created_at
592423560,"$QUBT last time this had a move like this it hit 25 

See you at the top 🤝 

$SPY $TSLA $PLTR",2024-11-13T19:59:16Z
592423300,"$COIN 

AP news should confirm a Republican controlled house of reps after hours. Good news for crypto and $TSLA 
Just picked up 2000 shares",2024-11-13T19:58:11Z
592423228,@newmoneyking also $TSLA,2024-11-13T19:57:58Z
592423174,"$COIN $MSTR $TSLA 

COIN IS THE WINNER ! 
Let’s see who gets second place ! lol 

💰💰💰💰🙌🏼🙌🏼🙌🏼🙌🏼🙌🏼🙌🏼",2024-11-13T19:57:46Z
592423148,"$TSLA moves in the right direction. has to go lower to complete. Macd divergence at 30 min shows, that completion is soon over. needs a little",2024-11-13T19:57:40Z
592423142,$TSLA 212 thirty days ago.,2024-11-13T19:57:38Z
592423013,$TSLA when 400 ? So I can reshort again,2024-11-13T19:57:08Z
592422928,@wha1e This is not anything like $TSLA,2024-11-13T19:56:47Z
592422797,$TSLA GO DOWN PLEASE 😢🩸🩸🩸🩸🩸🩸🩸🩸,2024-11-13T19:56:16Z
592422601,$TSLA Cramer doesn’t miss,2024-11-13T19:55:35Z
592422591,$TSLA EOD SELL OFF STARTING SHORTLY,2024-11-13T19:55:33Z
592422474,$TSLA AZTR is primed- just waiting for a whale,2024-11-13T19:54:59Z
592422299,$DJT $DOGE.X $TSLA hahahahahahahayauahayayaya THE OPPOSITE HAPPENED 🤡🤡🤡,2024-11-13T19:54:19Z
592422134,@PIVOTPOINTSMUSA I played the Puts down with AVGO. Probably cut them loose too early but the profit was better than the risk. Same with $TSLA. $SOXL is one I am trying to look more into to see when to re-enter after cashing Puts today. What&#39;s your take on SOXL?,2024-11-13T19:53:41Z
592422130,$TSLA when traders learn i own my Tesla Model 3 and know how to separate emotions from making profits both up and dowwwwn!,2024-11-13T19:53:40Z
592421929,$DJT $TSLA  GTA?,2024-11-13T19:52:55Z
592421833,"@StocktwitsNews 
make sure $TSLA will not have interest conflict with his current role in wh.",2024-11-13T19:52:30Z
592421816,"$NIO $TSLA  The irony is unbelievable my Tesla account will actually bail out my Nio account which is dead, 4 years ago I chose Nio to invest a much larger sum on upside potential, if I&#39;d of stuck with Tesla I&#39;d be home free and sailing into the sunset. Now the question is how long will our cash be tied up for and how long should we wait, in 2025 who does better Tesla or Nio??",2024-11-13T19:52:27Z
592421795,$TSLA buying,2024-11-13T19:52:21Z
592421750,"$TSLA tesla in red ,🚨🚨🚫 elon will.need to stunt (again)",2024-11-13T19:52:10Z
592421730,$TSLA Bull trap again 🤷,2024-11-13T19:52:07Z
592421472,$TSLA wkuld it be a good idea elon dates tiffany trump to ensure the future of tesla under president trump?,2024-11-13T19:51:06Z
592421369,$TSLA Tesla limousin to Trump,2024-11-13T19:50:44Z
592421340,"$TSLA Musk is distracted and too busy with DOGE competing with Swamy for influence. In the meantime, Tesla will cease to be effilectively managed. This will bring down the stock to its real value at $150.",2024-11-13T19:50:37Z
592421138,"$COIN  @sultan_pepper  $mstr $tsla $app $axon

this noob likes has zero recollection of covid bubble smh👇",2024-11-13T19:49:46Z
592421015,"$ELAB $TSLA $DRUG $SHIB.X $DOGE.X 

Pulling away with some momentum",2024-11-13T19:49:16Z
592420941,$TSLA  America is looking at John Boltons as a sane source of moderate thoughts. Hah America is doomed mark my words this will the worst 4 years ever and perhaps the end of the American dream.,2024-11-13T19:48:59Z
592420652,$TSLA https://youtu.be/0HOyj8J7u-E?si=vPJ5wvqSQiwhxNou,2024-11-13T19:47:47Z
592420544,$TSLA I still don’t understand how bears are talking shit we just ran a train on you🤣🤣,2024-11-13T19:47:21Z
592420446,$TSLA imagine using Dav Ives’s words as ur own to pump this trash lololol,2024-11-13T19:47:01Z
592420217,"@dilsam @Sassy423 When Elon becomes the First Lady, he&#39;ll make a laws against shorting $Tsla",2024-11-13T19:46:09Z
592420184,"$MVST shorts getting worried, none have covered yet. Lets keep squeezing them! $SPY $TSLA $RKLB",2024-11-13T19:46:02Z
592420169,"$TSLA 5 years ago they said $TSLA was never going to be profitable. They said they&#39;d never get to 100k-200k deliveries a year, now we&#39;re talking about 2 million. When it comes to Robotaxi, it&#39;s a matter of when, not if. The game changes now for Tesla. As a Tesla investor, Musk having a seat at the table changes everything.",2024-11-13T19:45:58Z
592420152,$TSLA maybe Elon can just send one of his AI 🤖 robots to handle DOGE so the timelines don’t get pushed out more than they already would have cause he over promises. 😮‍💨 that was a lot to say. i’ll buy $235 - 44 all day long. not here and,2024-11-13T19:45:53Z
592420127,$TSLA patchup bricks may not help his Stock..there is no real moment..,2024-11-13T19:45:47Z
592420061,$TSLA Bear trap,2024-11-13T19:45:34Z
592419928,$TSLA Elon Musk can use X to do indirect advertising for his companies. He has 200M followers.,2024-11-13T19:45:06Z
592419890,"$TSLA You can buy back now at 325 again if you want, hit Follow to get my alerts on time for free and make money",2024-11-13T19:45:00Z
592419838,"$TSLA

https://wallstreetwaves.com/discover-which-recent-13f-filers-have-tesla-in-their-portfolios/",2024-11-13T19:44:49Z
592419789,$TSLA uh-oh spaghetti-o put wall,2024-11-13T19:44:37Z
592419748,"$SPY $QQQ $NVDA $AAPL $TSLA 

https://www.forbes.com/sites/dereksaul/2024/11/13/cpi-inflation-was-26-in-october-rises-for-first-time-since-march/",2024-11-13T19:44:26Z
592419652,$TSLA It is Bitcoin drives the market today?,2024-11-13T19:43:58Z
592419321,$TSLA chart looks bad for bulls. see what power hour brings.,2024-11-13T19:42:50Z
592419188,$TSLA Doesn’t even matter if it goes back up to 328-330. Clearly a huge downward trend post election. Rallies are fading and it’s all coming crashing down in front of your eyes 😢😢😢💔,2024-11-13T19:42:20Z
592419171,$TSLA,2024-11-13T19:42:16Z
592419103,"$SOXS $NVDA $TSLA If It looks like a bubble, it  must be one.",2024-11-13T19:42:02Z
592419094,"$SPY  Red sweep,.. Markets know whats coming. 
 
Trump&#39;s picks look exactly like this 
 
$djt $tsla $qqq $nvda",2024-11-13T19:41:59Z
592419074,"$TSLA STOP IT! We get it, you want us to buy more options and chase...but no is that stupid. Just tank it already and take your premiums...",2024-11-13T19:41:56Z
592419039,"$TSLA RUN for your life ! Sell before the bell, or you will NOT sleep tonight.",2024-11-13T19:41:48Z
592418968,$TSLA shorts will be punished,2024-11-13T19:41:34Z
592418884,"$NVDA $DJT $SPY $AGFY $TSLA  
For my followers, I&#39;m not going to take profits in $AGFY at any price.  
 
As a libertarian, I have a keen sense of justice and HATE market makers manipulating GTBIF in order to profit off MSOS puts bc (GTBIF = 30% of MSOS etc)  
 
They tried to stop momentum at $9.20 today.  
 
GTBIF CEO is stellar. His stock should not be trading with +100% to its *lowest* target.  
 
So, I hope AGFY goes to $100. Not selling so GTBIF can be discovered by more investors and for Ben (GTBIF CEO) to produce more homeruns instead of 3 rounds of buybacks just bc MMs manipulating.  
 
Explained here: https://x.com/reasonus4/status/1852454840347320673 
 
Please share. Thanks.",2024-11-13T19:41:15Z
592418873,"$TSLA I am going to destroy the woke mind virus that killed my son - Elon Musk 2024.

...but first let me take a picture...

Fake af dude. Weak Sauce. 

🤣 🤪 😂 💀 😭 😆 🤣 🤪 😂 💀 😭 😆 🤣",2024-11-13T19:41:11Z
592418849,$TSLA ugh now i need to set alerts for the next leg down. just blew past my last 5. slow down,2024-11-13T19:41:06Z
592418842,$TSLA bears need a close below 321 for continuation,2024-11-13T19:41:05Z
592418785,$TSLA is it power hour yet? 🥱,2024-11-13T19:40:49Z
592418783,$TSLA Zero mercy on today’s action. Gotta love it!,2024-11-13T19:40:49Z
592418728,$TSLA back to $200 .. balloon 🎈 running out of He,2024-11-13T19:40:35Z
592418712,$TSLA wow beaten down again,2024-11-13T19:40:30Z
592418682,$TSLA today feels like the stakeholders/owners just got bitter as fuck about the little rally of the past few days.....fuck those cunts to a hole...,2024-11-13T19:40:21Z
592418616,$TSLA Still need a couple dollars of drop down. LETS GO BOYS 🩸🩸🩸,2024-11-13T19:40:06Z
592418545,$TSLA Where is Musk? This is running out of steam.  2028 Level 2 FSD and AI aren&#39;t enough to hype this up. BYD is taking market share in global markets. This has no legs to stand on.,2024-11-13T19:39:54Z
592418518,$TSLA &gt;597.5 brings 596.65,2024-11-13T19:39:47Z
592418467,$TSLA Every pop gets sold off quickly. I don’t think this will break above $230 today,2024-11-13T19:39:33Z
592418397,@BR348 @Sassy423 $TSLA consolidating!,2024-11-13T19:39:17Z
592418346,"$TSLA ahh yes, just keep averaging down until the trash can is filled.",2024-11-13T19:39:07Z
592418321,$TSLA Finally the crash is happening. Get this down to where it’s right,2024-11-13T19:39:01Z
592418244,$TSLA Filling the gap @ 321?,2024-11-13T19:38:44Z
592418242,$TSLA,2024-11-13T19:38:44Z
592418238,$TSLA Elon Musk is a Fraud and this is ALL the evidence in the world to prove so ... The Great Poser Elon Musk!,2024-11-13T19:38:41Z
592418186,$NFLX $NVDA $SPY $TSLA buying calls here is like buying Game Stop 🛑 at $500,2024-11-13T19:38:31Z
592418182,$PLTR $TSLA let the post election dump commence,2024-11-13T19:38:30Z
592418177,"$TSLA ok, I’m ready for a crash to $250 so I can buy back low again",2024-11-13T19:38:28Z
592418137,$TSLA i have a feeling this friday tesla euphoria will. be back and will go straight to 380 nonstop,2024-11-13T19:38:21Z
592418105,$TSLA the algo pops are to mitigate bears and continue to have clls loaded. Tread very lightly bulls. I still would wait for 300 to show it is suppoet,2024-11-13T19:38:15Z
592418016,$TSLA &gt;&gt;NEWS IN WINGS&lt;&lt;🥸,2024-11-13T19:37:55Z
592417962,$TSLA and so it begins...,2024-11-13T19:37:44Z
592417839,"Fellas I am long at $325... Will average down from here if we go lower... I got a limit at $320 just in case

Added $400 Calls for March 2025 $TSLA",2024-11-13T19:37:18Z
592417805,$TSLA well looks like the top is in,2024-11-13T19:37:11Z
592417790,"$TSLA 

330P / 320P - too easy 🫠",2024-11-13T19:37:06Z
592417757,"$TSLA If you not buying puts right now, what you really doing???",2024-11-13T19:36:59Z
592417718,$TSLA this is just the beginning of the crash hold on your britches next week will be red all week long looking for 250 by the end of next Friday,2024-11-13T19:36:52Z
592417700,"@Alvi722 @judgeyoung2 @jenbunn @EBE_Day @Ollip @ribbey @TraderRapp @tonyctl @Luckyskills007 @lukenight 

$tsla was so fkng right! did cubie say that?😅🙄🫢😢😭.

fkng should shorted that on fkng bounce to 50% level, terrible. got distracted with $spy 🙈😅😑",2024-11-13T19:36:47Z
592417699,$TSLA later Tesla it’s a Short,2024-11-13T19:36:47Z
592417674,$TSLA does Elon have to give Trump another 120 million to go up?,2024-11-13T19:36:43Z
592417664,"$TSLA dont worry fellas, tesla should be at 500! i read it online!",2024-11-13T19:36:41Z
592417657,"$TSLA Correction in, next leg up coming very soon",2024-11-13T19:36:40Z
592417598,$TSLA I NEED 340 EOD 🤡🤡🤡🤡🤡🤡🤡🤡,2024-11-13T19:36:26Z
592417592,"$TSLA 

Short target",2024-11-13T19:36:25Z
592417443,$TSLA but TSLA only go up!!,2024-11-13T19:35:50Z
592417408,"$TSLA In addition to no buyers (except novice traders on here), TSLA is following the indices now, which are at record highs and valuations last seen before the dot-com bust. This thing is going to drop with the indices as investors realize Trump policies (no judgement), like reducing government spending by 1/3, will take down the economy in the short and perhaps medium term (though good long-term). So this is going down and you should only buy if your time horizon is very long, like ten years.",2024-11-13T19:35:40Z
592417373,"$TSLA puts go BRRRRR , again 😂",2024-11-13T19:35:32Z
592417252,$TSLA bagged me bears! You happy?,2024-11-13T19:35:05Z
592417245,$TSLA Why?!? 😆,2024-11-13T19:35:04Z
592417168,"$TSLA LOOK AT THE OPTIONS CHAIN
HAHAAHHAHAHAHAHAHHAAHHA 🤣

I would be so mad!!! 😆😆😆😆",2024-11-13T19:34:44Z
592417088,$TSLA hat trick! Shit about to get done!,2024-11-13T19:34:27Z
592417051,$TSLA Gap at $210. Take profits,2024-11-13T19:34:16Z
592416943,$TSLA Too many bulls having too much fun with an OVERPRICED meme stock. It needs to go NOW 🩸🩸🩸🩸🩸🩸🩸🩸,2024-11-13T19:33:49Z
592416928,"$TSLA quick check in while we eat. Wow they started with a gap a trap. Nasty. Even got Stocktwits helping lay the trap pinning analyst talking about what we were all say right after elections. What crooks. They laying nasty bull traps all over and no as I said they won&#39;t pay calls this week. Stop chasing and wait. GLTA

Also animal Kingdom by far the best at Disney world",2024-11-13T19:33:45Z
592416917,$TSLA long this … short $NFLX,2024-11-13T19:33:44Z
592416844,"$TSLA  
Another red day should take vare of the overnight crowd for awhile.",2024-11-13T19:33:25Z
592416780,"$QBTS   A major revaluation seems likely with D-Wave’s new 4,400-qubit quantum computer system and its ability to provide quantum solutions to commercial challenges today. Quantum annealing best integrates with machine learning and AI, enabling next-gen applications. D-Wave’s designation as an “Awardable” vendor by the U.S. Department of Defense (DoD) Marketplace highlights its leadership in quantum technology and signals strong confidence in its capabilities for high-value defense contracts.

 D-Wave’s technology enhances data analysis and optimizes supply chains, driving cost savings and efficiency. It supports mission planning, resource allocation, and rapid response strategies, strengthening defense readiness. These advancements can also fuel civilian innovation, drive economic growth, and help ensure the U.S. remains a tech leader for decades.

$NVDA $TSLA $AMZN",2024-11-13T19:33:07Z
592416747,$TSLA keeping the whole market down,2024-11-13T19:33:00Z
592416672,$TSLA back to 300,2024-11-13T19:32:43Z
592416658,$TSLA Please don’t stop now. We need to bleed out a bit 🩸🙏,2024-11-13T19:32:41Z
592416640,$TSLA,2024-11-13T19:32:38Z
592416542,$TSLA time for it to drop or stay pinned at this price. Y’all need to learn,2024-11-13T19:32:13Z
592416434,"$TSLA cyber truck got another recall, this time it’s not ota update! 😬",2024-11-13T19:31:48Z
592416305,$TSLA,2024-11-13T19:31:11Z
592416299,$NFLX $NVDA $SPY $TSLA The herd is expecting a bullish November wrong,2024-11-13T19:31:10Z
592416295,"$TSLA That&#39;s not how the market works. Just because he supported Trump, in no way means the SP is going up. That depends on investor sentiment, and that is going to plummet over the course of a few weeks with all the absolute crazy that keeps coming from the new administration.....",2024-11-13T19:31:10Z
592416247,$TSLA,2024-11-13T19:30:59Z
592416089,$TSLA 326 hit. Looking for 322 EOD if it keeps going,2024-11-13T19:30:24Z
592416024,"$TSLA more than a very successful AV/autonomous car company, this is a political meme stock that will very likely surprise people again",2024-11-13T19:30:07Z
592415983,"$TSLA pretty much deja vu of yesterday. Drop hard early, pump to a mid point, drop slightly and consolidate. Will tomorrow do the same or will this consolidation give us a clear direction amidst all the volatility and other nonsense?",2024-11-13T19:29:58Z
592415953,"$TSLA All, you have to see this for what it is. Most MMs have not changed their significantly lower price targets from here. They are not going to pay at 99 PE at these levels. Hedge funds lost $7B in the run up and they are looking to bring it back down. With no buyers and hedge funds looking for payback, this is going downtown.",2024-11-13T19:29:50Z
592415870,"$TSLA 
Cuz your delusional",2024-11-13T19:29:29Z
592415810,$TSLA,2024-11-13T19:29:15Z
592415758,$TSLA People are crazy if they think Tesla stock is going down. Elon supported Trump so this isn&#39;t going anywhere but up.,2024-11-13T19:29:02Z
592415712,$TSLA market close with Red..@..?,2024-11-13T19:28:50Z
592415702,"@Alvi722 @judgeyoung2 @jenbunn @EBE_Day @Ollip @ribbey @TraderRapp @tonyctl @Luckyskills007 @lukenight 

gawd damn ya talking bout $gap wen money is made in $tsla $coin $mstr ! lord backwards fkng logic and lack of common sense guys!!! 🙄",2024-11-13T19:28:48Z
592415676,$AMZN $NVDA $META $TSLA $GOOGL,2024-11-13T19:28:43Z
592415602,"$TSLA wish I could be disciplined to hold a stock that has gone up $110 in 30 days and up 40% without taking profit or trimming positions! 

Especially when the CEO is now working for the government to trim 2 trillion dollars and will be less focused.",2024-11-13T19:28:26Z
592415564,"@Buttersticks $TSLA  put options man, I know the feeling. Good luck and don’t bet against Elon in the future!",2024-11-13T19:28:16Z
592415279,$TSLA Chart not looking good at all. Overall downward trend with this stock. Looking to close at 325 and then get to &lt;320 tomorrow. Possibly even 305 by EOW,2024-11-13T19:26:59Z
592415198,"$TSLA We should start a Trump admin indictment pool, I believe that Musk will be the first indicted by feds DOJ and at least 4 states dojs",2024-11-13T19:26:36Z
592415043,$TSLA $DOGE.X looks like an ad for the special olympics. you jerk off to this?,2024-11-13T19:26:00Z
592414905,"$NVDA $IWM $SPY $AGFY $TSLA  
$AGFY has only 1.3mln share float. If it goes to $90, still only 117mln market cap.  
 
Not selling at any price bc it could help shed light on how citadel or other MMs manipulting GTBIF to make money on MSOS puts (GTBIF is like 30% of MSOS etf).  
 
Link below to Twitter explains. Can also be seen in today&#39;s GTBIF chart. They were afraid of a breakout at 9.20.  
 
But it works both ways.  
 
Some trader out there with 1000s of followers could pull off the reverse... GTBIF market cap small enough to destroy Citadel&#39;s $5, $6, $7 puts by buying GTBIF and posting about it.",2024-11-13T19:25:29Z
592414850,$TSLA manipulation!!!!  $SPY $DJT,2024-11-13T19:25:16Z
592414741,$DOGE.X $TSLA,2024-11-13T19:24:47Z
592414622,$TSLA easy money today sold that morning pump to 344,2024-11-13T19:24:15Z
592414621,$TSLA I’m always impressed that this ticker can pump or dump 100s of billions in one day but they can keep it at 0% whenever they feel like it,2024-11-13T19:24:15Z
592414614,$TSLA,2024-11-13T19:24:13Z
592414601,$TSLA &quot;Poker move for the ages&quot; line has been used/recycled multiple times now.,2024-11-13T19:24:09Z
592414514,"first was $app rugged from 320 on Monday, then $tsla and  $coin and $mstr last to rug. fabulous",2024-11-13T19:23:49Z
592414489,"$TSLA that rug is about to get yanked. 320 by eod, 310 open",2024-11-13T19:23:45Z
592414335,$TSLA up $110 in last month!! Profit taking anyone???,2024-11-13T19:23:06Z
592414292,$NFLX $NVDA $SPY $TSLA They treating the market like Bitcoin this won’t end well,2024-11-13T19:22:57Z
592414257,$TSLA BTC CRASHING,2024-11-13T19:22:49Z
592414186,"$TSLA We are good, If the support is not breached, we will fly, and that is guarenteed.",2024-11-13T19:22:34Z
592414071,$TSLA 💯💯💯 Yall already saw the highs a few days ago. Get with the trend. It’s all going DOWN,2024-11-13T19:22:05Z
592414035,"$NVDA your own customers are giving you the middle fingers lol.  Either lower prices or we making our own bitch lol.  Valuations will get cut here either way lol.  It&#39;s over for semi chips.  Prices will come down now and margins will decrease.  It&#39;s a cyclical business, always has always been. 
 
$AMZN Going to release thier own ai chips in December and stop relying on nvda chips.  Didn&#39;t they buy 75 billion of nvsa chips?.  So there goes a big client for nvda. 
 
Who&#39;s next $TSLA , $META $GOOGL",2024-11-13T19:21:54Z
592413949,"$TSLA It was already there. You got greedy. No second chances when it comes to the hottest stock in the market right now, sorry.",2024-11-13T19:21:38Z
592413944,$TSLA If you still think this is ripping up to $400 by EOY I have an outdoor Ice skating rink in the sahara desert i&#39;d like to sell you....,2024-11-13T19:21:36Z
592413907,"$TSLA Going to give every dollar since 11/5 back, dead cat bounce, then close the lower gap. 👎🏻",2024-11-13T19:21:27Z
592413862,"$TSLA Musk threatening to finance primary opponents to senators to elect Grift Scott was a big mistakes, expect the senate to go out of their way to not let Musk receive any favors, whether executive or legislative.",2024-11-13T19:21:16Z
592413717,$TSLA its about to explode you fucked up boyyyyyy!!! 📈📈📈📈🚀🚀,2024-11-13T19:20:42Z
592413711,$TSLA GO TO 320 AND ILL BE HAPPY 🙏,2024-11-13T19:20:41Z
592413582,"$FSLY momentum is returning to infosec stocks, &quot;There&#39;s just a lot of upside in security. That&#39;s why it&#39;s going to be such an important focus for us in &#39;25.&quot; $TSLA $NVDA $META $NFLX",2024-11-13T19:20:10Z
592413579,$TSLA boring price action,2024-11-13T19:20:10Z
592413478,$TSLA thank Afterhours for the relocation on the chart for. The downsize. Longs needed 340 squeeze to close green on the weekly foot a second push next week. I’m calling institutional dumping at these levels. Gap down tomorrow 310. Miracle squeeze from there but will look for thee 318 rejection for more downside.  300-290 demand to stay weekly bullish.,2024-11-13T19:19:46Z
592413458,$TSLA PLEASE CRASH SO I CAN GO GREEN AGAIN 😢🙏🙏🙏🙏🙏🙏,2024-11-13T19:19:42Z
592413290,"$TSLA AUSTIN PLANT EVACUATED AFTER HAZARDOUS GAS LEAK REPORTS 
 
The Tesla factory in Austin, Texas, was evacuated Wednesday morning following reports of a possible hazardous gas leak. The Austin Fire Department responded around 10 a.m. to a suspected pipeline crack near Tesla’s headquarters on Tesla Road. The immediate area was evacuated as a precaution, per the fire department’s statement. 
 
Source: Daily Mail",2024-11-13T19:19:01Z
592413215,$TSLA 326 incoming?,2024-11-13T19:18:39Z
592413197,"$BTC.X $MSTR $TSLA $COIN  

We bought the bull for COIN and MSTR.",2024-11-13T19:18:33Z
592413194,$TSLA right lol.,2024-11-13T19:18:32Z
592413188,"My upcoming victims will be $UNH below 580 off bout none of what’s happening at these levels, these are the losers money levels 
Working on $RDDT $QQQ &amp; $TSLA currently puts. 
Still holding 146P on $NVDA",2024-11-13T19:18:31Z
592413032,"$TSLA gotta realize that with so much OI, mm’s and large funds salivating in all the premiums to be taken!!!!!",2024-11-13T19:17:50Z
592412979,$TSLA why do I still expect another jump?,2024-11-13T19:17:35Z
592412933,$TSLA the trading today is plain stupid. all the action in first 30 mins for bears to win 5%... and then just chops rest of day... yawn,2024-11-13T19:17:22Z
592412910,$TSLA Retest 300-310 before we can spike back up.,2024-11-13T19:17:17Z
592412818,"$SPCB $TSLA $KXIN $PAY 

https://seekingalpha.com/news/4285827-supercom-q3-2024-earnings-preview",2024-11-13T19:16:52Z
592412744,$TSLA this will blow pass $400 by end of Jan 2025,2024-11-13T19:16:38Z
592412662,"$TSLA anything over 330 is getting killed, short at 330 level… this morning was bull trap!",2024-11-13T19:16:18Z
592412614,"$SPCB very undervalued and Low Float under 3 million shares. Hmm Q3 Earnings Report tomorrow morning!  $SPCB has posted Record YOY results on Revenue and Profit over the last 7 quarters. This Quarter should be one of the Best yet!! GYSOT….

Don’t Miss The Rip Up- $PAY   $KXIN   $QUBT 

Current outstanding shares= 1,718,469, Current Float= 1,560,000, 

Current Total Outstanding Warrants= 
1,143,599. 

After all warrants exercise $SPCB is still an incredible buy with Small amount of Total Outstanding Shares of 2,862,068 

First warrants exercise price is $7.60

A 1x valuation of P/E based on rough estimate of $29 million = $10.13 per

It’s in my opinion an explosive mix and market where they are dominant with a 60% plus close rate in a booming market .
 $TSLA 

https://seekingalpha.com/news/4285827-supercom-q3-2024-earnings-preview",2024-11-13T19:16:06Z
592412490,$TSLA red on both calls and puts 😂😅 killing them premiums.,2024-11-13T19:15:36Z
592412455,$TSLA  this stock is not going to make any big movement today,2024-11-13T19:15:27Z
592412402,"$TSLA -  Cyber-Taxi now in display in Plano, Texas.",2024-11-13T19:15:13Z
592412254,$TSLA BOOOOOO do something,2024-11-13T19:14:37Z
592412133,"$spy The reason every Billionaire &amp; wealthy donor are happy Trump won is the same reason the people who voted for him making $60k a year will be angry in 2025,...the Economy is set up to get killed as the rich milk it &amp; the Market for everything it has 
 
Does anyone not see what going on here &amp; how unsustainable this is?  Its a joke  
 
 $djt $nvda $tsla $djt",2024-11-13T19:14:05Z
592412000,$TSLA heavy trading zone.,2024-11-13T19:13:29Z
592411976,$TSLA break support @327 and down we go EOD,2024-11-13T19:13:22Z
592411952,$TSLA 💹♾️♾️,2024-11-13T19:13:15Z
592411748,$TSLA Were the blue laser eyes NUBURU’s blue lasers the whole time!? Acquisition coming? NUBURU looks like preparing for M&amp;A. Word is NUBURU’s work with Lockheed Martin on the HELIOS laser weapon will be paying off soon…  👀,2024-11-13T19:12:26Z
592411618,$NFLX $NVDA $SPY $TSLA When Netflix is $835 per share you know we are in a bubble,2024-11-13T19:11:53Z
592411592,"$TSLA Elon Musk might richest person but I am most powerful person. Today morning I thought my Foe forces weak, I close small position  but have limit order for my other long call  for rest that just need $2 move. And we start  move lower. I was busy so didn&#39;t check. 
 
Normally such jump keep going higher when I am other side. So clearly my foe forces doing everything to bring me big loss.  
 
If we crash back to 250, I won&#39;t surprise. it&#39;s my extremly super power after all. Well I will keep testing power. Given Elon&#39;s Fellower power and float control power eventually I will defeat most powerful force out there. If that happen we will know as everything will go upside down as that most evil giant fall.",2024-11-13T19:11:47Z
592411590,$TSLA my butthole is erect,2024-11-13T19:11:47Z
592411567,$TSLA buy long-term options,2024-11-13T19:11:41Z
592411566,$TSLA theta 💀,2024-11-13T19:11:40Z
592411405,$TSLA First said to buy puts then calls. Now it’s just burning theta for everyone. What a damn joke,2024-11-13T19:10:58Z
592411335,$ASTS $TSLA $SPCE $LUNR,2024-11-13T19:10:44Z
592411288,"$TSLA 
BOOOOOOOOO",2024-11-13T19:10:34Z
592411211,"$TSLA Looks like it&#39;s holding well.   The bears are dreaming of a drop, wishing someone will fold.  TSLA has a lot more room to grow.  This is just the beginning.",2024-11-13T19:10:13Z
592411032,$TSLA Career politicians are freaking out! No more lobster and filet everyday 🤣,2024-11-13T19:09:31Z
592410849,"$TSLA This is just a breather, shorts are gonna be cooked. 
https://x.com/SawyerMerritt/status/1856764853429411955",2024-11-13T19:08:47Z
592410757,$TSLA that’s only propping it up,2024-11-13T19:08:25Z
592410702,$MVST Trading volume is 10x more than $TSLA 😅,2024-11-13T19:08:13Z
592410655,$TSLA look out below!👇,2024-11-13T19:08:03Z
592410515,$TSLA What’s a matter?! The markets are green! 😄,2024-11-13T19:07:24Z
592410385,$TSLA bear flag,2024-11-13T19:06:54Z
592410255,@RaTrade lol... let the bears play games . We know the truth. $NVDA &amp; $TSLA  love SMCI. I&#39;m ready for take off,2024-11-13T19:06:21Z
592410068,$TSLA,2024-11-13T19:05:32Z
592410063,"Tesla initiates sixth Cybertruck recall in a year

$TSLA",2024-11-13T19:05:31Z
592409967,$TSLA  smart money accumulating.,2024-11-13T19:05:08Z
592409917,"$DJT  $RUM $TSLA 
Here is the Pee Diddy list of all the Celebrities that voted for, and also many of them got PAID to promote Kamala ( They thought their followers would do the same).
They were afraid that Trump Wins then he is going to put all these people in jail.   The Didler has the videos that will be coming out to show the World the REAL TRUTH  about your favorite celebrities that the conservative crowd already knew of for years.👈🏻

https://youtube.com/shorts/eEnSavgLdcE?si=FK4UmNtwYrLI7sur",2024-11-13T19:04:55Z
592409840,$TSLA https://insideevs.com/news/740867/tesla-hertz-under-20k-sale/,2024-11-13T19:04:36Z
592409542,$NVDA $GME $AMC $TSLA  ⚠️ ⚠️ ⚠️ ⚠️ ⚠️ ⚠️ ⚠️ ⚠️ ⚠️ ⚠️ ⚠️ ⚠️ ⚠️ ⚠️,2024-11-13T19:03:16Z
592409403,$TSLA  He will do all the necessary regulations possible lol,2024-11-13T19:02:40Z
592409356,"Let&#39;s play a game. Guess which ticker this is.
This is the play from November 6th from buying when H% is low. Got Buy Fills + Timestamps + Gain % for those who are skeptical.
Buying when H% was low was the perfect level for a reversal trade again.

This is now the 8th TIME now buying for the perfect or near perfect level for a reversal.

$SPY $TSLA $AAPL $MSFT $QQQ",2024-11-13T19:02:29Z
592409316,"Caught my attention today with $INTC, especially seeing a solid 23.0K options volume rolling in. It’s wild how much institutional interest is bubbling up compared to some of the giants like $NVDA and $TSLA. I’ve been pondering what might be driving this surge—could it be tied to broader trends or something specific? I trust the insights from InsiderFinance to navigate these waves. What do you all think could be coming next for Intel?",2024-11-13T19:02:18Z
592409122,$TSLA who’s gonna fold first? Lololol,2024-11-13T19:01:30Z
592408947,$TSLA Elon Musk owned X Corp just named Mahmoud Reza Banki as its new Cheif Financial Officer - WSJ🤔🤔,2024-11-13T19:00:48Z
592408928,"$MSOS $NVDA $TSLA $SPY $GTBIF 
Citadel must have a ton of MSOS puts it just tried to save by desperately trying to stop $GTBIF momentum/ 
 
Look at the chart. No rational seller would dump on illiquid OTC if not trying to manipulate.  
 
Someone is scared.   
Hope with Agrify running, GTBIF doubles this week so all those $5, $6, $7 MSOS puts expire worthless.",2024-11-13T19:00:43Z
592408660,$TSLA i wonder why people think it&#39;s good to buy puts with this momentum,2024-11-13T18:59:29Z
